,row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
77,1,27,3,77,0.44869945153955326,Hardswish,RMSprop,50,,,0,0
78,1,28,1,18,0.7273436183981785,Softplus,Adadelta,50,,,0,0
79,1,29,4,28,0.8724129963169713,CELU,Adadelta,50,,,0,0
80,1,30,2,51,0.7814667798351673,PReLU,SGD,50,,,0,0
81,1,31,4,66,0.6062642941217723,Hardswish,Adagrad,50,,,0,0
82,1,32,3,13,0.16449548754903284,PReLU,RMSprop,50,,,0,0
83,1,33,4,95,0.04184724814834565,CELU,Adagrad,50,,,0,0
84,1,34,3,57,0.3961169866928958,Hardswish,Adam,50,,,0,0
85,1,35,2,90,0.08396534029553904,PReLU,Adam,50,,,0,0
86,1,36,1,31,0.9969015626457862,ReLU6,RMSprop,50,,,0,0
87,1,37,1,78,0.6213922041976804,ReLU6,Adamax,50,,,0,0
88,1,38,4,76,0.4889174488165328,SiLU,Adadelta,50,,,0,0
89,1,39,4,47,0.561157548555041,Hardswish,SGD,50,,,0,0
90,1,40,4,3,0.6432614477648861,CELU,Adadelta,50,,,0,0
91,1,41,4,87,0.5534606214582841,Softplus,AdamW,50,,,0,0
92,1,42,3,55,0.08985125458582506,Hardswish,Adam,50,,,0,0
93,1,43,1,28,0.3963834919960473,LeakyReLU,SGD,50,,,0,0
94,1,44,4,38,0.11297815342640628,SELU,Adamax,50,,,0,0
95,1,45,4,35,0.48266930829890203,Softplus,Adamax,50,,,0,0
96,1,46,4,78,0.1577521026343508,Hardswish,Adam,50,,,0,0
97,1,47,3,99,0.28113233819375205,ELU,AdamW,50,,,0,0
98,1,48,4,61,0.0676768953666717,Mish,SGD,50,,,0,0
99,1,49,1,57,0.2537042819706019,ReLU,SGD,50,,,0,0
100,2,0,1,50,0.527191249011689,ELU,SGD,50,,,0,0
101,2,1,3,50,0.7196121098250976,SiLU,Adamax,50,,,0,0
102,2,2,4,77,0.4596596584762298,CELU,AdamW,50,,,0,0
103,2,3,3,65,0.7257102437981523,CELU,AdamW,50,,,0,0
104,2,4,2,47,0.6947525657382047,CELU,SGD,50,,,0,0
105,2,5,2,22,0.3328944026339255,CELU,Adam,50,,,0,0
106,2,6,4,19,0.9883308863525053,LeakyReLU,Adamax,50,,,0,0
107,2,7,3,9,0.011074073448640455,ReLU,SGD,50,,,0,0
108,2,8,2,16,0.2554986487355794,LeakyReLU,AdamW,50,,,0,0
109,2,9,2,87,0.23445494907601,Softplus,SGD,50,,,0,0
110,2,10,3,51,0.0042578690157410275,SELU,SGD,50,,,0,0
111,2,11,3,36,0.2618477390710952,Softplus,Adam,50,,,0,0
112,2,12,4,60,0.21195091487102455,Mish,AdamW,50,,,0,0
113,2,13,1,51,0.20734952882003654,SiLU,Adamax,50,,,0,0
114,2,14,3,18,0.33427417351387195,PReLU,AdamW,50,,,0,0
115,2,15,3,39,0.7985384125384948,SELU,Adam,50,,,0,0
116,2,16,1,82,0.6385714441705072,Mish,Adagrad,50,,,0,0
117,2,17,3,17,0.25665014046411866,PReLU,Adagrad,50,,,0,0
118,2,18,3,75,0.8726390311826688,SELU,Adamax,50,,,0,0
119,2,19,1,18,0.2425629485507318,ELU,Adam,50,,,0,0
120,2,20,3,27,0.7977458979288949,CELU,SGD,50,,,0,0
121,2,21,4,6,0.628472289478642,Softplus,Adam,50,,,0,0
122,2,22,4,70,0.016389664118386542,ReLU6,Adam,50,,,0,0
123,2,23,2,65,0.2275186756916665,Softplus,Adagrad,50,,,0,0
124,2,24,1,60,0.08981613178759111,ReLU,Adam,50,,,0,0
125,2,25,4,44,0.47691155385119993,ELU,AdamW,50,,,0,0
126,2,26,3,45,0.1037862664619039,SELU,SGD,50,,,0,0
127,2,27,4,67,0.5838417133449659,Softplus,Adadelta,50,,,0,0
128,2,28,2,66,0.7464496724006529,SiLU,Adagrad,50,,,0,0
129,2,29,3,97,0.8355967144049268,Softplus,RMSprop,50,,,0,0
130,2,30,1,38,0.5381964298286261,LeakyReLU,Adadelta,50,,,0,0
131,2,31,4,65,0.41639909864296104,Mish,Adagrad,50,,,0,0
132,2,32,2,46,0.6915387667011997,PReLU,Adadelta,50,,,0,0
133,2,33,1,42,0.1114930214252164,LeakyReLU,Adamax,50,,,0,0
134,2,34,3,42,0.6972616591404341,LeakyReLU,Adam,50,,,0,0
135,2,35,2,90,0.3125936725252844,ReLU6,Adam,50,,,0,0
136,2,36,3,39,0.41850516860017606,Hardswish,SGD,50,,,0,0
137,2,37,3,12,0.8372537949465592,ReLU6,Adam,50,,,0,0
138,2,38,3,90,0.10908731083626294,ReLU6,Adamax,50,,,0,0
139,2,39,3,99,0.3596609788544959,SiLU,Adamax,50,,,0,0
140,2,40,4,95,0.41962328506610197,Hardswish,RMSprop,50,,,0,0
141,2,41,4,84,0.6151624207738757,SELU,AdamW,50,,,0,0
142,2,42,1,34,0.9649575994913694,ReLU6,AdamW,50,,,0,0
143,2,43,4,9,0.5056684266117899,Mish,Adadelta,50,,,0,0
144,2,44,2,63,0.7320133861307246,ReLU6,AdamW,50,,,0,0
145,2,45,2,6,0.008272238479013753,Hardswish,RMSprop,50,,,0,0
146,2,46,1,2,0.9195105647836397,LeakyReLU,Adamax,50,,,0,0
147,2,47,3,57,0.5720126949598884,CELU,Adagrad,50,,,0,0
148,2,48,2,11,0.7602494108530736,Hardswish,RMSprop,50,,,0,0
149,2,49,1,46,0.7402908131632836,Softplus,AdamW,50,,,0,0
150,3,0,3,3,0.14117780830688167,ReLU6,Adadelta,50,,,0,0
151,3,1,4,45,0.13315783282399649,Softplus,AdamW,50,,,0,0
152,3,2,4,46,0.7965120316848149,CELU,Adam,50,,,0,0
153,3,3,3,35,0.053574762731670056,Softplus,Adagrad,50,,,0,0
154,3,4,3,70,0.7241212925342116,SiLU,SGD,50,,,0,0
155,3,5,4,63,0.49330590131925744,CELU,SGD,50,,,0,0
156,3,6,3,53,0.26953671877014207,ReLU6,Adadelta,50,,,0,0
157,3,7,2,52,0.35410767764329043,ReLU,AdamW,50,,,0,0
158,3,8,3,24,0.5286855711127403,SELU,Adamax,50,,,0,0
159,3,9,3,52,0.5579563058223364,PReLU,RMSprop,50,,,0,0
160,3,10,4,53,0.6360418727301113,SiLU,Adamax,50,,,0,0
161,3,11,4,91,0.2899738876194448,ReLU6,Adamax,50,,,0,0
162,3,12,3,29,0.2793270202816187,PReLU,AdamW,50,,,0,0
163,3,13,3,5,0.34216879091129854,SELU,Adamax,50,,,0,0
164,3,14,4,44,0.24257191699242955,PReLU,Adadelta,50,,,0,0
165,3,15,4,73,0.7791698051900384,PReLU,Adamax,50,,,0,0
166,3,16,3,50,0.6255373478828223,PReLU,Adamax,50,,,0,0
167,3,17,2,75,0.8151974654600167,Hardswish,Adam,50,,,0,0
168,3,18,2,7,0.6404640685830428,Softplus,AdamW,50,,,0,0
169,3,19,4,39,0.2999608962453859,ReLU6,RMSprop,50,,,0,0
170,3,20,1,38,0.637833508067312,ReLU,RMSprop,50,,,0,0
171,3,21,2,25,0.2692176123912208,ReLU,SGD,50,,,0,0
172,3,22,2,23,0.9856224814854555,ELU,AdamW,50,,,0,0
173,3,23,3,2,0.7025621479544237,CELU,AdamW,50,,,0,0
174,3,24,2,32,0.3188076076297846,Hardswish,RMSprop,50,,,0,0
175,3,25,4,53,0.8718172226244234,ReLU6,Adagrad,50,,,0,0
176,3,26,4,18,0.4407317684126174,ReLU,RMSprop,50,,,0,0
177,3,27,4,56,0.3990615518371077,SiLU,Adam,50,,,0,0
178,3,28,4,58,0.9052347518372672,LeakyReLU,Adagrad,50,,,0,0
179,3,29,4,89,0.10056118909749495,CELU,Adagrad,50,,,0,0
180,3,30,1,68,0.061140397124438306,ReLU6,RMSprop,50,,,0,0
181,3,31,1,88,0.1166023005940432,CELU,Adamax,50,,,0,0
182,3,32,2,76,0.18929904099539357,LeakyReLU,Adam,50,,,0,0
183,3,33,2,17,0.8501701702631984,Hardswish,Adagrad,50,,,0,0
184,3,34,2,28,0.36889225873424475,LeakyReLU,RMSprop,50,,,0,0
185,3,35,1,96,0.28184314179033226,Softplus,AdamW,50,,,0,0
186,3,36,1,49,0.9278831423803331,SELU,SGD,50,,,0,0
187,3,37,3,35,0.21895439361259303,LeakyReLU,Adam,50,,,0,0
188,3,38,3,38,0.8305932682056432,Softplus,Adamax,50,,,0,0
189,3,39,2,72,0.7694251984597186,ReLU6,Adamax,50,,,0,0
190,3,40,1,52,0.3227900445259666,CELU,AdamW,50,,,0,0
191,3,41,2,72,0.292785630881365,Softplus,Adam,50,,,0,0
192,3,42,4,79,0.07566293747866541,ReLU,SGD,50,,,0,0
193,3,43,2,2,0.5509956236083349,Softplus,AdamW,50,,,0,0
194,3,44,4,51,0.11585958691496104,Mish,Adamax,50,,,0,0
195,3,45,1,91,0.429965230262823,LeakyReLU,SGD,50,,,0,0
196,3,46,1,46,0.9882054502432797,LeakyReLU,RMSprop,50,,,0,0
197,3,47,1,66,0.6956635597883757,Mish,Adadelta,50,,,0,0
198,3,48,4,53,0.6950275197885902,LeakyReLU,Adamax,50,,,0,0
199,3,49,3,31,0.28208881454027984,Softplus,Adamax,50,,,0,0
200,4,0,4,45,0.7782024850711333,Hardswish,Adamax,50,,,0,0
201,4,1,4,60,0.5528695678729806,SiLU,Adadelta,50,,,0,0
202,4,2,2,31,0.40197174591374996,Softplus,Adam,50,,,0,0
203,4,3,2,91,0.3836471390250663,Mish,Adagrad,50,,,0,0
204,4,4,1,56,0.01458980108561456,SELU,Adam,50,,,0,0
205,4,5,2,16,0.738967419814258,CELU,RMSprop,50,,,0,0
206,4,6,1,79,0.1371809141859223,ReLU6,AdamW,50,,,0,0
207,4,7,4,87,0.679164054146001,SiLU,Adagrad,50,,,0,0
208,4,8,1,76,0.6628279079467339,SELU,Adagrad,50,,,0,0
209,4,9,1,36,0.9835820512949162,Softplus,Adam,50,,,0,0
210,4,10,2,80,0.13739242196814974,Softplus,Adagrad,50,,,0,0
211,4,11,3,76,0.07022128434822068,Softplus,Adam,50,,,0,0
212,4,12,4,83,0.03253657056654252,ELU,Adamax,50,,,0,0
213,4,13,2,48,0.21459943408278154,Mish,Adadelta,50,,,0,0
214,4,14,4,1,0.031080085536994935,Softplus,Adam,50,,,0,0
215,4,15,3,13,0.5809233934697066,SiLU,Adamax,50,,,0,0
216,4,16,2,37,0.37640607626289857,ELU,Adamax,50,,,0,0
217,4,17,3,54,0.18877812477913314,LeakyReLU,Adamax,50,,,0,0
218,4,18,3,29,0.10855808188767248,Softplus,AdamW,50,,,0,0
219,4,19,2,3,0.6201934991348064,Hardswish,RMSprop,50,,,0,0
220,4,20,4,72,0.8022451439450294,Mish,RMSprop,50,,,0,0
221,4,21,1,1,0.7378073568945037,PReLU,RMSprop,50,,,0,0
222,4,22,2,2,0.7591837855214367,ReLU,Adamax,50,,,0,0
223,4,23,2,94,0.5451385810828069,SELU,Adamax,50,,,0,0
224,4,24,3,57,0.7777788492411827,LeakyReLU,RMSprop,50,,,0,0
225,4,25,4,68,0.5265125872724516,SiLU,Adamax,50,,,0,0
226,4,26,2,74,0.8680613981167461,Softplus,Adagrad,50,,,0,0
227,4,27,4,51,0.8118668177062954,ELU,SGD,50,,,0,0
228,4,28,1,94,0.6309891760593209,SELU,Adadelta,50,,,0,0
229,4,29,3,59,0.12847109211735427,Hardswish,RMSprop,50,,,0,0
230,4,30,3,68,0.5082083264526108,ReLU,AdamW,50,,,0,0
231,4,31,1,33,0.591456029330024,ReLU6,Adagrad,50,,,0,0
232,4,32,2,70,0.7982925392436071,LeakyReLU,Adamax,50,,,0,0
233,4,33,4,69,0.27801953141463914,ReLU6,SGD,50,,,0,0
234,4,34,1,98,0.27652254898937223,ELU,AdamW,50,,,0,0
235,4,35,3,75,0.24745626641197435,LeakyReLU,Adamax,50,,,0,0
236,4,36,3,78,0.3939973088385715,SiLU,Adam,50,,,0,0
237,4,37,4,85,0.7421252444104928,CELU,AdamW,50,,,0,0
238,4,38,2,23,0.9425170530106332,LeakyReLU,Adadelta,50,,,0,0
239,4,39,4,21,0.11717878349180698,ReLU6,Adadelta,50,,,0,0
240,4,40,4,49,0.4917879869214982,CELU,Adagrad,50,,,0,0
241,4,41,4,20,0.1776150618758589,SiLU,Adagrad,50,,,0,0
242,4,42,2,51,0.326196258878384,Softplus,AdamW,50,,,0,0
243,4,43,2,26,0.34861236272217416,ELU,AdamW,50,,,0,0
244,4,44,4,28,0.09566183116857356,ReLU6,Adam,50,,,0,0
245,4,45,3,56,0.8410415604646964,CELU,AdamW,50,,,0,0
246,4,46,4,54,0.2902164979965182,Hardswish,Adamax,50,,,0,0
247,4,47,3,63,0.31390302863577757,CELU,AdamW,50,,,0,0
248,4,48,3,66,0.6209526377424311,CELU,Adamax,50,,,0,0
249,4,49,1,53,0.751966749408461,PReLU,Adagrad,50,,,0,0
250,5,0,3,91,0.7737747278527266,SiLU,Adadelta,50,,,0,0
251,5,1,4,53,0.213705023657347,Mish,Adam,50,,,0,0
252,5,2,1,32,0.28186799944723445,Mish,Adagrad,50,,,0,0
253,5,3,4,62,0.8401171642766925,Mish,Adadelta,50,,,0,0
254,5,4,2,1,0.1428113600815068,LeakyReLU,AdamW,50,,,0,0
255,5,5,4,71,0.9780448372266366,ReLU,Adagrad,50,,,0,0
256,5,6,3,1,0.18305155649910462,ReLU6,Adagrad,50,,,0,0
257,5,7,1,24,0.013530553984276232,PReLU,Adadelta,50,,,0,0
258,5,8,2,73,0.7259068264114551,CELU,Adamax,50,,,0,0
259,5,9,1,56,0.5469179381057355,SiLU,AdamW,50,,,0,0
260,5,10,3,56,0.3529099384752722,CELU,Adagrad,50,,,0,0
261,5,11,2,27,0.571851378724174,SiLU,RMSprop,50,,,0,0
262,5,12,3,32,0.2188260720971659,CELU,RMSprop,50,,,0,0
263,5,13,4,74,0.24657045074120504,SiLU,Adagrad,50,,,0,0
264,5,14,2,92,0.4723650371258235,CELU,Adadelta,50,,,0,0
265,5,15,1,24,0.8115165045184486,Mish,Adam,50,,,0,0
266,5,16,2,68,0.5637104190486374,Softplus,Adam,50,,,0,0
267,5,17,1,69,0.7829049325063047,ReLU6,Adamax,50,,,0,0
268,5,18,2,3,0.6778673408564028,Softplus,Adagrad,50,,,0,0
269,5,19,1,57,0.5998040040904521,Mish,Adadelta,50,,,0,0
270,5,20,2,41,0.16050139835614963,LeakyReLU,Adadelta,50,,,0,0
271,5,21,4,34,0.5326011123119839,ReLU,Adamax,50,,,0,0
272,5,22,4,65,0.16998583839961454,Hardswish,AdamW,50,,,0,0
273,5,23,3,12,0.6229782000534875,CELU,Adam,50,,,0,0
274,5,24,1,12,0.4089597948565172,PReLU,Adam,50,,,0,0
275,5,25,1,74,0.2511563157375181,SiLU,Adamax,50,,,0,0
276,5,26,2,30,0.32811394870406657,SELU,AdamW,50,,,0,0
277,5,27,3,74,0.5277330853726883,LeakyReLU,AdamW,50,,,0,0
278,5,28,3,40,0.7757314526111266,Softplus,SGD,50,,,0,0
279,5,29,3,43,0.8673433994220232,ELU,Adam,50,,,0,0
280,5,30,1,79,0.1671072533540129,ELU,Adagrad,50,,,0,0
281,5,31,2,70,0.7247250120591155,SiLU,Adagrad,50,,,0,0
282,5,32,3,86,0.4583686660926582,Hardswish,Adagrad,50,,,0,0
283,5,33,2,98,0.7296765661089997,LeakyReLU,Adamax,50,,,0,0
284,5,34,4,15,0.28011834493258747,Mish,Adam,50,,,0,0
285,5,35,2,24,0.7736189028474622,ELU,SGD,50,,,0,0
286,5,36,1,70,0.9115342153557948,Hardswish,Adagrad,50,,,0,0
287,5,37,1,84,0.38068209910673895,Hardswish,Adamax,50,,,0,0
288,5,38,2,49,0.22624809019528389,Mish,RMSprop,50,,,0,0
289,5,39,2,88,0.4504116140805126,ELU,SGD,50,,,0,0
290,5,40,4,75,0.6447596606648249,ReLU6,Adagrad,50,,,0,0
291,5,41,1,86,0.7718514076585999,Mish,Adadelta,50,,,0,0
292,5,42,2,56,0.07803568420708637,CELU,Adam,50,,,0,0
293,5,43,2,73,0.9099407808931006,PReLU,AdamW,50,,,0,0
294,5,44,2,10,0.24716309892333735,PReLU,Adam,50,,,0,0
295,5,45,1,60,0.8770886754577784,PReLU,Adamax,50,,,0,0
296,5,46,3,16,0.8636415191584664,SELU,AdamW,50,,,0,0
297,5,47,2,38,0.6756042741032001,LeakyReLU,Adam,50,,,0,0
298,5,48,1,65,0.4022547724996216,ReLU,AdamW,50,,,0,0
299,5,49,2,23,0.824684262374824,PReLU,Adadelta,50,,,0,0
300,6,0,4,89,0.8335729633745678,ReLU6,AdamW,50,,,0,0
301,6,1,4,79,0.8027258241592317,PReLU,Adam,50,,,0,0
302,6,2,1,19,0.5904895214318058,SELU,Adadelta,50,,,0,0
303,6,3,4,21,0.32874808604468664,SELU,Adam,50,,,0,0
304,6,4,1,21,0.008469716988074973,Softplus,SGD,50,,,0,0
305,6,5,4,91,0.6021267653405931,LeakyReLU,SGD,50,,,0,0
306,6,6,3,13,0.20835341568538182,PReLU,Adam,50,,,0,0
307,6,7,1,80,0.10050920409941416,Mish,Adam,50,,,0,0
308,6,8,4,71,0.04004925661101583,LeakyReLU,RMSprop,50,,,0,0
309,6,9,2,66,0.34300326201441833,Mish,RMSprop,50,,,0,0
310,6,10,2,16,0.8913351363347292,LeakyReLU,AdamW,50,,,0,0
311,6,11,3,58,0.11481808907141781,LeakyReLU,Adagrad,50,,,0,0
312,6,12,4,52,0.2876880536492311,LeakyReLU,Adamax,50,,,0,0
313,6,13,3,98,0.2906178731797188,Softplus,Adadelta,50,,,0,0
314,6,14,3,58,0.5430048253970835,ReLU6,AdamW,50,,,0,0
315,6,15,3,94,0.7912652577451237,Softplus,AdamW,50,,,0,0
316,6,16,1,51,0.8561217419962175,ReLU6,AdamW,50,,,0,0
317,6,17,1,8,0.5328619910874827,Mish,SGD,50,,,0,0
318,6,18,4,11,0.8358980226380318,ReLU6,SGD,50,,,0,0
319,6,19,1,4,0.8126006318784479,ReLU,RMSprop,50,,,0,0
320,6,20,4,22,0.6395428978571183,SiLU,Adadelta,50,,,0,0
321,6,21,3,29,0.6428606656041496,Softplus,Adamax,50,,,0,0
322,6,22,1,16,0.05787262878959561,SELU,SGD,50,,,0,0
323,6,23,4,58,0.8972572376966623,LeakyReLU,Adamax,50,,,0,0
324,6,24,3,13,0.009464095510009962,SELU,Adagrad,50,,,0,0
325,6,25,4,15,0.7238370607139596,Softplus,Adamax,50,,,0,0
326,6,26,3,8,0.7158778919642734,SELU,AdamW,50,,,0,0
327,6,27,4,53,0.5800835406251857,Hardswish,Adagrad,50,,,0,0
328,6,28,2,15,0.216405265776862,ReLU6,Adagrad,50,,,0,0
329,6,29,2,38,0.32195016246292163,LeakyReLU,RMSprop,50,,,0,0
330,6,30,3,94,0.7143540215120251,ReLU6,SGD,50,,,0,0
331,6,31,1,74,0.04247141220660281,SiLU,Adadelta,50,,,0,0
332,6,32,3,21,0.8945143150686629,ReLU,RMSprop,50,,,0,0
333,6,33,2,50,0.24190877963099747,Softplus,SGD,50,,,0,0
334,6,34,1,26,0.48836129253622956,SiLU,RMSprop,50,,,0,0
335,6,35,3,39,0.2479664073996236,Softplus,SGD,50,,,0,0
336,6,36,1,41,0.7107504345908536,PReLU,AdamW,50,,,0,0
337,6,37,4,20,0.9326652687181309,Softplus,RMSprop,50,,,0,0
338,6,38,3,1,0.746490414183133,Hardswish,SGD,50,,,0,0
339,6,39,1,30,0.6813566466264489,SELU,Adagrad,50,,,0,0
340,6,40,1,15,0.43753130247092653,ReLU6,AdamW,50,,,0,0
341,6,41,2,98,0.19727906722089264,ReLU,Adam,50,,,0,0
342,6,42,1,56,0.03915159538599938,LeakyReLU,Adagrad,50,,,0,0
343,6,43,2,71,0.6790428908508428,Hardswish,Adadelta,50,,,0,0
344,6,44,4,72,0.29215705360249544,LeakyReLU,Adam,50,,,0,0
345,6,45,1,43,0.8393252214851434,PReLU,RMSprop,50,,,0,0
346,6,46,4,52,0.24574765402080775,Softplus,RMSprop,50,,,0,0
347,6,47,4,95,0.9568612470139205,ReLU,Adadelta,50,,,0,0
348,6,48,3,99,0.6930103380871494,SiLU,RMSprop,50,,,0,0
349,6,49,1,20,0.9028378408266176,ELU,RMSprop,50,,,0,0
350,7,0,4,39,0.8924235056487936,Mish,Adagrad,50,,,0,0
351,7,1,1,20,0.7735030127936076,Softplus,Adam,50,,,0,0
352,7,2,3,74,0.019568453532545212,SELU,SGD,50,,,0,0
353,7,3,1,82,0.42109500398228145,ReLU,RMSprop,50,,,0,0
354,7,4,1,59,0.0682116073974261,LeakyReLU,Adam,50,,,0,0
355,7,5,2,30,0.030051917234547317,CELU,Adadelta,50,,,0,0
356,7,6,1,58,0.9734332212187176,Softplus,Adamax,50,,,0,0
357,7,7,3,92,0.3201794908801477,CELU,Adam,50,,,0,0
358,7,8,4,35,0.5367542039271962,PReLU,RMSprop,50,,,0,0
359,7,9,4,81,0.0529744987718207,Softplus,Adagrad,50,,,0,0
360,7,10,3,48,0.9635256874936186,PReLU,Adadelta,50,,,0,0
361,7,11,1,43,0.7857501621465603,SELU,Adam,50,,,0,0
362,7,12,4,63,0.030617986068918513,SiLU,RMSprop,50,,,0,0
363,7,13,2,34,0.4133961652355406,SiLU,Adam,50,,,0,0
364,7,14,1,52,0.07465245221936975,ReLU,RMSprop,50,,,0,0
365,7,15,2,94,0.14534816974454218,Mish,Adamax,50,,,0,0
366,7,16,1,17,0.759658761823108,ReLU6,Adadelta,50,,,0,0
367,7,17,1,66,0.3288374541492947,Softplus,Adam,50,,,0,0
368,7,18,3,67,0.12440590406516852,ReLU6,Adagrad,50,,,0,0
369,7,19,1,78,0.6228243355793747,PReLU,RMSprop,50,,,0,0
370,7,20,3,89,0.12151649508106105,ELU,RMSprop,50,,,0,0
371,7,21,1,10,0.04702694348648524,SiLU,Adamax,50,,,0,0
372,7,22,1,25,0.027820204592745108,CELU,Adamax,50,,,0,0
